customer_id,timestamp,channel,raw_text,sentiment,sentiment_confidence,emotion,emotion_confidence,cluster,label,recommendation
1354,2026-05-06 08:15:00,Social Media (X/Twitter),The physical shelves for the new collection were beautifully organized and full lots of great variety to choose from today.,positive,0.998691976070404,neutral,0.708743691444397,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1089,2026-05-06 12:53:00,Social Media (X/Twitter),The stock levels for advertised sale items were beautifully organized and full which is fine for a routine shopping trip.,positive,0.9993742108345032,neutral,0.8212641477584839,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1147,2026-05-07 13:25:00,Social Media (X/Twitter),The package tracking number updated status on the third business day standard shipping experience overall.,neutral,0.9987974166870117,neutral,0.8498060703277588,3,Delivery,Continue monitoring customer feedback.
1064,2026-05-07 20:11:00,Social Media (X/Twitter),The stock levels for advertised sale items did not match what was advertised why bother advertising a major sale if you have no stock?,negative,0.998767614364624,neutral,0.44562673568725586,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1051,2026-05-07 11:08:00,Social Media (X/Twitter),The customer service representative was incredibly polite and welcoming definitely coming back because of them!,positive,0.9996145963668823,joy,0.6129884719848633,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1284,2026-05-07 10:36:00,Social Media (X/Twitter),The associate handling my checkout processed my request routinely with no issues to report.,neutral,0.9529891610145569,neutral,0.7300755381584167,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1342,2026-05-07 13:53:00,Social Media (X/Twitter),The cashier at the front counter was working at an average pace definitely coming back because of them!,neutral,0.9794370532035828,surprise,0.5509805083274841,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1397,2026-05-08 20:23:00,Social Media (X/Twitter),The package tracking number kept the items perfectly safe and secure standard shipping experience overall.,positive,0.9520688056945801,neutral,0.942475438117981,3,Delivery,Continue monitoring customer feedback.
1181,2026-05-08 19:57:00,Social Media (X/Twitter),The associate handling my checkout was working at an average pace highly recommend this location.,positive,0.9982264637947083,neutral,0.6726231575012207,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1167,2026-05-08 20:49:00,Social Media (X/Twitter),The online availability tracker looked totally disorganized and messy leaving me disappointed and empty-handed.,negative,0.9991986155509949,sadness,0.858376681804657,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1374,2026-05-08 14:45:00,Social Media (X/Twitter),The mobile app cart page accepted the standard tap payment process completed the task as expected.,neutral,0.9987574815750122,neutral,0.7538821697235107,2,Technology,Improve reliability and error recovery paths.
1114,2026-05-08 14:01:00,Social Media (X/Twitter),The package tracking number kept the items perfectly safe and secure could not ask for a better delivery experience.,positive,0.9995563626289368,neutral,0.9508100152015686,3,Delivery,Continue monitoring customer feedback.
1310,2026-05-08 20:51:00,Social Media (X/Twitter),The self-serve kiosk accepted the standard tap payment process super smooth user experience overall.,positive,0.9974067807197571,neutral,0.723035454750061,2,Technology,Improve reliability and error recovery paths.
1105,2026-05-08 09:18:00,Social Media (X/Twitter),The online availability tracker had a few standard options available found exactly what I came for.,neutral,0.9980048537254333,neutral,0.9057866334915161,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1016,2026-05-08 17:55:00,Social Media (X/Twitter),The cashier at the front counter handled a tough situation beautifully highly recommend this location.,positive,0.999550998210907,neutral,0.6353363394737244,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1368,2026-05-09 17:27:00,Social Media (X/Twitter),The associate handling my checkout handled a tough situation beautifully highly recommend this location.,positive,0.999552309513092,joy,0.67511385679245,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1279,2026-05-10 17:06:00,Social Media (X/Twitter),The main display in the center aisle were beautifully organized and full which is fine for a routine shopping trip.,positive,0.9995105266571045,neutral,0.5836968421936035,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1346,2026-05-10 14:44:00,Social Media (X/Twitter),The cardboard shipping box updated status on the third business day will absolutely order online again.,neutral,0.9988574981689453,neutral,0.838314414024353,3,Delivery,Continue monitoring customer feedback.
1277,2026-05-10 18:57:00,Social Media (X/Twitter),The customer service representative was working at an average pace with no issues to report.,neutral,0.9973969459533691,neutral,0.8864479660987854,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1309,2026-05-11 12:38:00,Social Media (X/Twitter),The cashier at the front counter stood around talking to coworkers definitely not returning because of them.,negative,0.9984863996505737,neutral,0.4815361499786377,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1192,2026-05-11 20:13:00,Social Media (X/Twitter),The mobile app cart page refused to read my barcode input forcing me to restart my device entirely.,negative,0.9989823698997498,anger,0.6934481263160706,2,Technology,Improve reliability and error recovery paths.
1027,2026-05-11 18:29:00,Social Media (X/Twitter),The cardboard shipping box hasn't updated status a single time in weeks leaving the fragile contents inside totally broken.,negative,0.9989566802978516,disgust,0.3290913701057434,3,Delivery,Continue monitoring customer feedback.
1360,2026-05-11 12:02:00,Social Media (X/Twitter),The package tracking number updated status on the third business day will absolutely order online again.,neutral,0.9988596439361572,neutral,0.8540988564491272,3,Delivery,Continue monitoring customer feedback.
1189,2026-05-12 20:54:00,Social Media (X/Twitter),The package tracking number updated tracking alerts in real-time standard shipping experience overall.,neutral,0.9983945488929749,neutral,0.946045994758606,3,Delivery,Continue monitoring customer feedback.
1027,2026-05-12 17:28:00,Social Media (X/Twitter),The online availability tracker were beautifully organized and full found exactly what I came for.,positive,0.9993316531181335,neutral,0.8812310099601746,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1300,2026-05-12 16:31:00,Social Media (X/Twitter),The physical shelves for the new collection were fully stocked with fresh products which is fine for a routine shopping trip.,positive,0.8245943188667297,neutral,0.8326947093009949,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1175,2026-05-13 20:42:00,Social Media (X/Twitter),The self-serve kiosk processed my transaction in under two seconds nothing out of the ordinary for this system.,neutral,0.9981374740600586,neutral,0.793168306350708,2,Technology,Improve reliability and error recovery paths.
1307,2026-05-13 08:22:00,Social Media (X/Twitter),The online availability tracker looked totally disorganized and messy why bother advertising a major sale if you have no stock?,negative,0.9991737008094788,disgust,0.30896493792533875,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1172,2026-05-13 15:40:00,Social Media (X/Twitter),The digital checkout screen kept spinning on an infinite loading loop leaving me stuck at checkout.,negative,0.9971336126327515,neutral,0.49502238631248474,2,Technology,Improve reliability and error recovery paths.
1153,2026-05-13 09:14:00,Social Media (X/Twitter),"The cashier at the front counter helped me find everything instantly just a normal, standard interaction.",neutral,0.9976911544799805,neutral,0.8361513614654541,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1270,2026-05-14 14:11:00,Social Media (X/Twitter),The package tracking number updated tracking alerts in real-time will absolutely order online again.,neutral,0.9988675117492676,neutral,0.8646296858787537,3,Delivery,Continue monitoring customer feedback.
1106,2026-05-14 15:45:00,Social Media (X/Twitter),The standard delivery transit timeframe updated tracking alerts in real-time standard shipping experience overall.,neutral,0.9984782338142395,neutral,0.9298878908157349,3,Delivery,Continue monitoring customer feedback.
1240,2026-05-14 14:09:00,Social Media (X/Twitter),The order confirmation system updated tracking alerts in real-time will absolutely order online again.,neutral,0.9988558292388916,neutral,0.8044652342796326,3,Delivery,Continue monitoring customer feedback.
1046,2026-05-15 19:35:00,Social Media (X/Twitter),The physical shelves for the new collection matched the digital inventory perfectly which is fine for a routine shopping trip.,positive,0.9985567927360535,neutral,0.935188889503479,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1306,2026-05-15 14:44:00,Social Media (X/Twitter),The associate handling my checkout processed my request routinely highly recommend this location.,positive,0.995857298374176,neutral,0.5300792455673218,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1208,2026-05-15 15:04:00,Social Media (X/Twitter),The associate handling my checkout was incredibly polite and welcoming definitely coming back because of them!,positive,0.9995716214179993,joy,0.7556447982788086,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1128,2026-05-15 13:45:00,Social Media (X/Twitter),The physical shelves for the new collection had a few standard options available lots of great variety to choose from today.,neutral,0.9760444164276123,neutral,0.8867443799972534,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1132,2026-05-16 11:15:00,Social Media (X/Twitter),The package tracking number updated tracking alerts in real-time standard shipping experience overall.,neutral,0.9983945488929749,neutral,0.946045994758606,3,Delivery,Continue monitoring customer feedback.
1132,2026-05-16 12:00:00,Social Media (X/Twitter),The physical shelves for the new collection looked totally disorganized and messy why bother advertising a major sale if you have no stock?,negative,0.9991728663444519,disgust,0.3298555612564087,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1275,2026-05-16 16:22:00,Social Media (X/Twitter),"The associate handling my checkout was working at an average pace just a normal, standard interaction.",neutral,0.9979857206344604,neutral,0.8036073446273804,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1003,2026-05-17 14:17:00,Social Media (X/Twitter),The mobile app cart page worked perfectly without a single hitch super smooth user experience overall.,positive,0.9994231462478638,neutral,0.6389656662940979,2,Technology,Improve reliability and error recovery paths.
1017,2026-05-17 20:53:00,Social Media (X/Twitter),The cardboard shipping box arrived incredibly fast and ahead of schedule could not ask for a better delivery experience.,positive,0.9995903372764587,neutral,0.49648338556289673,3,Delivery,Continue monitoring customer feedback.
1153,2026-05-17 09:00:00,Social Media (X/Twitter),The self-serve kiosk accepted the standard tap payment process super smooth user experience overall.,positive,0.9974067807197571,neutral,0.723035454750061,2,Technology,Improve reliability and error recovery paths.
1181,2026-05-17 13:55:00,Social Media (X/Twitter),The online payment gateway accepted the standard tap payment process nothing out of the ordinary for this system.,neutral,0.9989197254180908,neutral,0.9390242695808411,2,Technology,Improve reliability and error recovery paths.
1014,2026-05-17 12:25:00,Social Media (X/Twitter),The associate handling my checkout was working at an average pace with no issues to report.,neutral,0.9966316819190979,neutral,0.855377733707428,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1182,2026-05-18 20:33:00,Social Media (X/Twitter),The order confirmation system didn't show updated tracking forcing me to contact support repeatedly.,negative,0.9989639520645142,neutral,0.629237711429596,3,Delivery,Continue monitoring customer feedback.
1031,2026-05-18 17:54:00,Social Media (X/Twitter),The cashier at the front counter completely ignored me which made the entire experience miserable.,negative,0.999222993850708,disgust,0.6082379817962646,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1110,2026-05-18 11:58:00,Social Media (X/Twitter),The cashier at the front counter seemed completely untrained and lost leaving me frustrated the entire time.,negative,0.9991742968559265,anger,0.8597772717475891,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1008,2026-05-18 18:39:00,Social Media (X/Twitter),The cashier at the front counter glared at me aggressively while I stood waiting for twenty minutes.,negative,0.9991064667701721,anger,0.7388710379600525,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1092,2026-05-18 08:22:00,Social Media (X/Twitter),The online availability tracker matched the digital inventory perfectly lots of great variety to choose from today.,positive,0.9460367560386658,neutral,0.8263089060783386,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1299,2026-05-18 20:54:00,Social Media (X/Twitter),The associate handling my checkout helped me find everything instantly highly recommend this location.,positive,0.9994133710861206,joy,0.5296657681465149,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1255,2026-05-19 20:05:00,Social Media (X/Twitter),The package tracking number hasn't updated status a single time in weeks and my credit card was already billed.,negative,0.9988600015640259,sadness,0.4479474127292633,3,Delivery,Continue monitoring customer feedback.
1279,2026-05-19 18:50:00,Social Media (X/Twitter),The package tracking number didn't show updated tracking and my credit card was already billed.,negative,0.9989551305770874,sadness,0.45862606167793274,3,Delivery,Continue monitoring customer feedback.
1280,2026-05-19 16:51:00,Social Media (X/Twitter),The customer service representative was incredibly polite and welcoming highly recommend this location.,positive,0.9995645880699158,joy,0.6060669422149658,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1129,2026-05-19 10:15:00,Social Media (X/Twitter),The standard delivery transit timeframe took fourteen days longer than promised and my credit card was already billed.,negative,0.9980206489562988,neutral,0.36861538887023926,3,Delivery,Continue monitoring customer feedback.
1268,2026-05-19 18:37:00,Social Media (X/Twitter),The physical shelves for the new collection had a few standard options available lots of great variety to choose from today.,neutral,0.9760444164276123,neutral,0.8867443799972534,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1388,2026-05-19 14:18:00,Social Media (X/Twitter),The standard delivery transit timeframe arrived completely crushed and smashed forcing me to contact support repeatedly.,negative,0.9988136291503906,anger,0.8966964483261108,3,Delivery,Continue monitoring customer feedback.
1102,2026-05-19 15:20:00,Social Media (X/Twitter),The standard delivery transit timeframe took fourteen days longer than promised leaving the fragile contents inside totally broken.,negative,0.998699426651001,neutral,0.4821830987930298,3,Delivery,Continue monitoring customer feedback.
1286,2026-05-19 18:14:00,Social Media (X/Twitter),The standard delivery transit timeframe didn't show updated tracking and my credit card was already billed.,negative,0.9978932738304138,neutral,0.5701637864112854,3,Delivery,Continue monitoring customer feedback.
1219,2026-05-19 13:22:00,Social Media (X/Twitter),The order confirmation system arrived incredibly fast and ahead of schedule standard shipping experience overall.,positive,0.9973727464675903,neutral,0.5649281740188599,3,Delivery,Continue monitoring customer feedback.
1209,2026-05-19 16:13:00,Social Media (X/Twitter),The cardboard shipping box updated tracking alerts in real-time could not ask for a better delivery experience.,positive,0.9737517237663269,neutral,0.869577944278717,3,Delivery,Continue monitoring customer feedback.
1274,2026-05-19 09:35:00,Social Media (X/Twitter),The package tracking number hasn't updated status a single time in weeks and my credit card was already billed.,negative,0.9988600015640259,sadness,0.4479474127292633,3,Delivery,Continue monitoring customer feedback.
1365,2026-05-19 14:09:00,Social Media (X/Twitter),The cardboard shipping box didn't show updated tracking forcing me to contact support repeatedly.,negative,0.9989136457443237,sadness,0.4037100374698639,3,Delivery,Continue monitoring customer feedback.
1216,2026-05-19 17:54:00,Social Media (X/Twitter),The cardboard shipping box hasn't updated status a single time in weeks forcing me to contact support repeatedly.,negative,0.9987727999687195,neutral,0.5442454218864441,3,Delivery,Continue monitoring customer feedback.
1145,2026-05-19 10:27:00,Social Media (X/Twitter),The order confirmation system hasn't updated status a single time in weeks forcing me to contact support repeatedly.,negative,0.9987601041793823,neutral,0.6348579525947571,3,Delivery,Continue monitoring customer feedback.
1177,2026-05-19 20:43:00,Social Media (X/Twitter),The standard delivery transit timeframe arrived incredibly fast and ahead of schedule could not ask for a better delivery experience.,positive,0.9995467066764832,neutral,0.5123317837715149,3,Delivery,Continue monitoring customer feedback.
1308,2026-05-19 13:38:00,Social Media (X/Twitter),The order confirmation system hasn't updated status a single time in weeks and my credit card was already billed.,negative,0.9987661838531494,neutral,0.4262189269065857,3,Delivery,Continue monitoring customer feedback.
1209,2026-05-19 19:25:00,Social Media (X/Twitter),The standard delivery transit timeframe hasn't updated status a single time in weeks forcing me to contact support repeatedly.,negative,0.9970695972442627,neutral,0.7559264898300171,3,Delivery,Continue monitoring customer feedback.
1227,2026-05-19 10:35:00,Social Media (X/Twitter),The standard delivery transit timeframe didn't show updated tracking leaving the fragile contents inside totally broken.,negative,0.9988356232643127,neutral,0.546549379825592,3,Delivery,Continue monitoring customer feedback.
1224,2026-05-19 09:59:00,Social Media (X/Twitter),The standard delivery transit timeframe took fourteen days longer than promised leaving the fragile contents inside totally broken.,negative,0.998699426651001,neutral,0.4821830987930298,3,Delivery,Continue monitoring customer feedback.
1339,2026-05-19 12:48:00,Social Media (X/Twitter),The package tracking number took fourteen days longer than promised leaving the fragile contents inside totally broken.,negative,0.9989540576934814,neutral,0.4240434467792511,3,Delivery,Continue monitoring customer feedback.
1298,2026-05-19 12:24:00,Social Media (X/Twitter),The standard delivery transit timeframe kept the items perfectly safe and secure standard shipping experience overall.,positive,0.6927676796913147,neutral,0.9557303786277771,3,Delivery,Continue monitoring customer feedback.
1185,2026-05-20 17:04:00,Social Media (X/Twitter),The floor staff working today was working at an average pace with no issues to report.,neutral,0.9969474673271179,neutral,0.876776933670044,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1232,2026-05-20 13:47:00,Social Media (X/Twitter),The online availability tracker had a few standard options available which is fine for a routine shopping trip.,neutral,0.9982411861419678,neutral,0.9690172672271729,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1065,2026-05-21 20:34:00,Social Media (X/Twitter),The order confirmation system kept the items perfectly safe and secure could not ask for a better delivery experience.,positive,0.9995589852333069,neutral,0.9531844258308411,3,Delivery,Continue monitoring customer feedback.
1190,2026-05-21 10:00:00,Social Media (X/Twitter),The main display in the center aisle matched the digital inventory perfectly found exactly what I came for.,positive,0.9690605998039246,neutral,0.8771374225616455,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1310,2026-05-21 14:52:00,Social Media (X/Twitter),The main display in the center aisle matched the digital inventory perfectly which is fine for a routine shopping trip.,positive,0.994523286819458,neutral,0.9374666213989258,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1254,2026-05-21 10:00:00,Social Media (X/Twitter),The cardboard shipping box kept the items perfectly safe and secure will absolutely order online again.,positive,0.9485349655151367,neutral,0.8851804137229919,3,Delivery,Continue monitoring customer feedback.
1206,2026-05-21 09:56:00,Social Media (X/Twitter),The physical shelves for the new collection were completely cleared out and bare leaving me disappointed and empty-handed.,negative,0.9989781379699707,sadness,0.9191750884056091,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1059,2026-05-21 12:17:00,Social Media (X/Twitter),The main display in the center aisle matched the digital inventory perfectly found exactly what I came for.,positive,0.9690605998039246,neutral,0.8771374225616455,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1036,2026-05-21 16:10:00,Social Media (X/Twitter),The online payment gateway would not let me proceed and wouldn't let me hit the confirm button.,negative,0.9991251826286316,sadness,0.45545655488967896,2,Technology,Improve reliability and error recovery paths.
1064,2026-05-22 19:10:00,Social Media (X/Twitter),The online payment gateway accepted the standard tap payment process super smooth user experience overall.,positive,0.9958393573760986,neutral,0.6250066757202148,2,Technology,Improve reliability and error recovery paths.
1333,2026-05-22 12:22:00,Social Media (X/Twitter),The physical shelves for the new collection were beautifully organized and full lots of great variety to choose from today.,positive,0.998691976070404,neutral,0.708743691444397,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1322,2026-05-22 08:41:00,Social Media (X/Twitter),"The cashier at the front counter was incredibly polite and welcoming just a normal, standard interaction.",positive,0.9954322576522827,neutral,0.8080061674118042,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1007,2026-05-22 12:53:00,Social Media (X/Twitter),The self-serve kiosk worked perfectly without a single hitch completed the task as expected.,positive,0.9900668859481812,neutral,0.8205755949020386,2,Technology,Improve reliability and error recovery paths.
1264,2026-05-22 15:10:00,Social Media (X/Twitter),The online payment gateway crashed completely and shut down and wouldn't let me hit the confirm button.,negative,0.9991397857666016,sadness,0.8929951190948486,2,Technology,Improve reliability and error recovery paths.
1295,2026-05-22 08:43:00,Social Media (X/Twitter),The online availability tracker were fully stocked with fresh products found exactly what I came for.,positive,0.8070797920227051,neutral,0.7148131132125854,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1337,2026-05-22 20:16:00,Social Media (X/Twitter),The self-serve kiosk processed my transaction in under two seconds super smooth user experience overall.,positive,0.998700737953186,neutral,0.4915221631526947,2,Technology,Improve reliability and error recovery paths.
1213,2026-05-23 19:49:00,Social Media (X/Twitter),The stock levels for advertised sale items looked totally disorganized and messy leaving me disappointed and empty-handed.,negative,0.9991666078567505,sadness,0.8432920575141907,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1171,2026-05-24 08:51:00,Social Media (X/Twitter),The order confirmation system updated tracking alerts in real-time could not ask for a better delivery experience.,positive,0.9119861125946045,neutral,0.8138741254806519,3,Delivery,Continue monitoring customer feedback.
1353,2026-05-24 19:14:00,Social Media (X/Twitter),The physical shelves for the new collection had a few standard options available which is fine for a routine shopping trip.,neutral,0.9975612163543701,neutral,0.9661516547203064,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1031,2026-05-24 13:57:00,Social Media (X/Twitter),The self-serve kiosk processed my transaction in under two seconds nothing out of the ordinary for this system.,neutral,0.9981374740600586,neutral,0.793168306350708,2,Technology,Improve reliability and error recovery paths.
1314,2026-05-24 14:43:00,Social Media (X/Twitter),The physical shelves for the new collection did not match what was advertised why bother advertising a major sale if you have no stock?,negative,0.9989907145500183,neutral,0.4220384359359741,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1119,2026-05-24 18:02:00,Social Media (X/Twitter),The customer service representative was working at an average pace with no issues to report.,neutral,0.9973969459533691,neutral,0.8864479660987854,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1242,2026-05-24 17:24:00,Social Media (X/Twitter),The associate handling my checkout processed my request routinely definitely coming back because of them!,neutral,0.9790610671043396,neutral,0.40758800506591797,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1062,2026-05-24 19:48:00,Social Media (X/Twitter),The stock levels for advertised sale items were beautifully organized and full which is fine for a routine shopping trip.,positive,0.9993742108345032,neutral,0.8212641477584839,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1369,2026-05-24 15:51:00,Social Media (X/Twitter),The cardboard shipping box updated status on the third business day could not ask for a better delivery experience.,positive,0.9987050294876099,neutral,0.826134204864502,3,Delivery,Continue monitoring customer feedback.
1231,2026-05-25 12:01:00,Social Media (X/Twitter),The order confirmation system hasn't updated status a single time in weeks and my credit card was already billed.,negative,0.9987661838531494,neutral,0.4262189269065857,3,Delivery,Continue monitoring customer feedback.
1268,2026-05-25 15:23:00,Social Media (X/Twitter),The online availability tracker were fully stocked with fresh products which is fine for a routine shopping trip.,neutral,0.7230466604232788,neutral,0.7361800670623779,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1134,2026-05-25 12:58:00,Social Media (X/Twitter),The cardboard shipping box took fourteen days longer than promised leaving the fragile contents inside totally broken.,negative,0.9989801049232483,neutral,0.3173297345638275,3,Delivery,Continue monitoring customer feedback.
1138,2026-05-25 08:44:00,Social Media (X/Twitter),The main display in the center aisle matched the digital inventory perfectly found exactly what I came for.,positive,0.9690605998039246,neutral,0.8771374225616455,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1220,2026-05-25 09:26:00,Social Media (X/Twitter),The online payment gateway processed my transaction in under two seconds completed the task as expected.,neutral,0.9975261092185974,neutral,0.4910961091518402,2,Technology,Improve reliability and error recovery paths.
1345,2026-05-26 12:32:00,Social Media (X/Twitter),The cashier at the front counter helped me find everything instantly with no issues to report.,neutral,0.989222526550293,neutral,0.8561392426490784,0,Staff,Reinforce good service practices and reward staff members for their hard work.
1093,2026-05-27 13:09:00,Social Media (X/Twitter),The stock levels for advertised sale items had a few standard options available found exactly what I came for.,neutral,0.9980741739273071,neutral,0.9035577774047852,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
1148,2026-05-28 14:58:00,Social Media (X/Twitter),The online availability tracker looked totally disorganized and messy leaving me disappointed and empty-handed.,negative,0.9991986155509949,sadness,0.858376681804657,1,Inventory,Improve availability by aligning online listings with real stock and capitalize on social media trends.
